Date,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit,day_of_week
2018-05-05,5,82,71.3,65,67,64.2,60,100,80.5,47,13,6.1,0,30.0,30.0,29.9,1.33,5
2018-06-05,6,86,75.3,64,63,59.3,56,90,60.2,36,12,3.3,0,30.0,30.0,29.9,0.1,1
2018-07-05,7,90,78.3,64,63,60.5,56,90,57.5,31,12,4.5,0,30.1,30.0,29.9,0.0,3
2018-08-05,8,90,79.0,65,66,59.7,54,97,55.7,31,10,5.6,0,30.0,29.9,29.9,0.0,6
2018-09-05,9,90,78.1,64,69,60.4,51,100,60.0,28,15,7.4,0,29.9,29.9,29.9,0.0,2
2018-10-05,10,88,77.1,63,69,63.3,57,100,66.3,39,15,8.5,0,30.0,29.9,29.9,0.0,4
2018-11-05,11,89,79.8,72,71,68.2,64,93,70.0,45,20,10.9,3,29.9,29.9,29.8,0.0,0
2018-12-05,12,88,79.5,74,73,71.8,70,93,78.5,57,20,11.0,3,29.9,29.9,29.8,0.0,2
2018-05-13,13,90,80.6,71,74,71.9,70,100,77.0,53,18,8.2,0,29.9,29.9,29.8,0.0,6
2018-05-14,14,91,80.3,70,74,68.9,60,100,71.5,35,17,6.7,0,29.9,29.9,29.8,0.0,0
2018-05-15,15,92,81.0,66,72,66.4,60,100,65.2,34,10,4.4,0,29.9,29.8,29.7,0.0,1
2018-05-16,16,94,82.2,69,71,65.1,58,96,60.0,30,12,5.1,0,29.9,29.8,29.7,0.0,2
2018-05-17,17,96,84.2,73,72,66.8,61,91,58.8,32,10,5.0,0,29.8,29.7,29.7,0.0,3
2018-05-18,18,93,82.0,74,73,70.6,66,97,70.7,42,15,8.7,0,29.8,29.7,29.7,0.0,4
2018-05-19,19,92,82.2,76,73,71.5,68,91,72.2,45,21,12.4,6,29.8,29.8,29.7,0.0,5
2018-05-20,20,85,76.3,68,76,72.4,68,100,88.2,63,25,10.8,0,29.9,29.9,29.8,0.0,6
2018-05-21,21,84,74.3,68,76,70.7,68,100,89.2,65,14,5.6,0,29.9,29.9,29.8,1.06,0
2018-05-22,22,89,77.9,70,75,71.5,70,100,82.2,53,14,3.8,0,29.9,29.9,29.8,0.39,1
2018-05-23,23,83,76.2,71,76,71.8,69,100,87.3,69,10,5.1,0,29.9,29.9,29.9,0.16,2
2018-05-24,24,89,78.8,70,73,71.1,70,100,78.8,57,15,6.3,0,29.9,29.9,29.9,0.17,3
2018-05-25,25,89,80.8,71,76,72.7,71,100,77.6,57,10,3.5,0,29.9,29.8,29.7,0.0,4
2018-05-26,26,93,80.4,69,76,72.4,69,100,78.8,49,29,8.9,0,29.8,29.7,29.6,0.03,5
2018-05-27,27,91,79.4,68,75,72.2,68,100,80.2,55,16,4.8,0,29.7,29.7,29.7,0.59,6
2018-05-28,28,92,83.0,73,75,72.5,70,100,73.1,48,9,3.2,0,29.7,29.7,29.6,0.0,0
2018-05-29,29,94,85.2,77,75,73.0,70,90,68.5,47,13,5.5,0,29.7,29.6,29.6,0.0,1
2018-05-30,30,93,83.7,73,75,73.1,72,100,72.1,50,14,7.8,3,29.7,29.7,29.6,0.0,2
2018-05-31,31,94,84.7,75,76,74.2,73,94,72.0,52,16,10.2,0,29.8,29.7,29.7,0.0,3
2018-01-06,1,95,85.3,76,77,74.9,70,97,73.2,44,15,7.6,0,29.8,29.8,29.7,0.0,5
2018-02-06,2,95,86.1,78,77,75.1,73,96,71.4,49,10,6.6,3,29.8,29.8,29.7,0.0,1
2018-03-06,3,97,83.9,73,76,73.7,69,97,73.8,46,31,7.4,0,30.0,29.9,29.8,0.0,1
2018-04-06,4,92,82.8,73,77,72.9,71,96,73.3,54,13,5.1,0,29.9,29.9,29.8,0.01,4
2018-05-06,5,97,85.8,77,76,73.7,69,94,69.2,40,13,6.2,0,29.8,29.8,29.7,0.0,6
2018-06-06,6,95,83.3,77,80,74.8,71,97,77.6,46,16,5.2,0,29.8,29.7,29.7,0.0,2
2018-07-06,7,93,84.0,74,77,73.7,71,100,73.0,52,17,7.3,0,29.9,29.8,29.7,0.25,4
2018-08-06,8,95,83.9,75,76,72.2,67,96,70.8,41,16,5.5,0,30.0,29.9,29.9,0.0,0
2018-09-06,9,92,82.5,73,76,72.5,68,100,73.7,48,22,6.0,0,30.0,29.9,29.9,0.0,3
2018-10-06,10,95,86.2,80,78,73.8,70,91,68.8,44,16,9.5,5,29.9,29.8,29.7,0.0,5
2018-11-06,11,94,85.9,81,78,74.2,69,88,70.2,45,16,10.1,5,29.8,29.8,29.7,0.0,1
2018-12-06,12,96,86.8,81,77,74.0,70,88,67.5,43,18,9.7,6,29.9,29.8,29.8,0.0,3
2018-06-13,13,96,85.3,75,78,73.4,69,100,70.0,41,21,7.3,0,29.9,29.9,29.8,0.0,2
2018-06-14,14,94,83.3,76,77,72.8,69,100,72.1,47,17,5.9,0,29.9,29.9,29.8,0.0,3
2018-06-15,15,92,84.0,74,77,73.9,72,100,73.3,54,20,8.8,0,29.9,29.8,29.8,0.0,4
2018-06-16,16,94,84.9,76,76,73.1,69,97,69.8,44,23,11.4,3,29.8,29.8,29.8,0.0,5
2018-06-17,17,87,79.9,77,80,77.4,75,100,92.2,77,26,10.1,0,29.8,29.8,29.8,0.07,6
2018-06-18,18,83,77.8,75,78,76.0,75,100,94.3,79,20,11.7,5,29.9,29.8,29.8,1.21,0
2018-06-19,19,81,77.0,74,78,75.8,73,100,95.7,88,21,12.3,5,29.8,29.8,29.7,2.42,1
2018-06-20,20,87,78.4,75,79,76.5,75,100,94.0,72,22,10.2,5,29.8,29.7,29.7,0.73,2
2018-06-21,21,88,80.6,76,79,77.1,76,100,89.5,67,8,4.4,0,29.8,29.8,29.8,1.43,3
2018-06-22,22,95,84.6,78,79,77.2,75,100,80.4,54,13,6.7,0,29.8,29.8,29.7,0.0,4
2018-06-23,23,94,84.7,77,78,76.3,75,96,77.2,54,18,9.0,0,29.8,29.7,29.7,0.0,5
2018-06-24,24,93,85.1,79,78,75.8,71,94,75.2,55,16,10.5,0,29.8,29.8,29.8,0.0,6
2018-06-25,25,90,83.5,76,79,76.3,73,96,79.6,59,22,10.1,5,29.9,29.9,29.8,0.0,0
2018-06-26,26,93,84.8,76,77,75.7,73,100,75.6,52,15,6.7,0,29.9,29.9,29.8,0.51,1
2018-06-27,27,95,86.0,78,77,74.9,71,94,71.3,49,16,6.1,0,29.9,29.9,29.8,0.0,2
2018-06-28,28,93,86.2,80,78,75.7,72,90,71.9,52,17,8.1,3,29.9,29.9,29.8,0.0,3
2018-06-29,29,95,86.0,79,78,75.3,72,94,71.9,49,15,8.7,3,29.9,29.9,29.8,0.01,4
2018-06-30,30,95,85.5,80,78,75.5,71,91,74.1,46,14,7.9,3,29.9,29.9,29.8,0.0,5
2018-01-07,1,96,86.0,76,77,75.1,71,97,71.6,44,16,7.8,0,29.9,29.8,29.8,0.0,6
2018-02-07,2,96,86.0,78,77,74.7,71,93,70.7,46,13,4.9,0,29.9,29.9,29.8,0.0,2
2018-03-07,3,96,84.7,76,78,73.8,70,100,72.1,46,17,7.1,0,29.9,29.8,29.8,0.0,2
2018-04-07,4,78,75.5,72,77,74.0,72,100,95.4,84,12,5.8,0,30.0,29.9,29.8,0.04,5
2018-05-07,5,93,82.0,72,76,73.5,71,100,77.8,49,16,6.7,0,30.1,30.0,29.9,4.15,0
2018-06-07,6,92,82.2,74,77,74.6,72,100,79.8,53,15,6.6,0,30.0,30.0,29.9,0.05,3
2018-07-07,7,93,80.9,74,76,74.7,73,100,83.2,52,14,5.6,0,30.0,29.9,29.9,0.03,5
2018-08-07,8,86,77.8,74,76,75.1,74,100,91.6,67,18,4.6,0,30.0,29.9,29.9,0.0,1
2018-09-07,9,86,79.3,75,78,75.3,72,100,88.2,69,13,3.5,0,30.1,30.0,30.0,0.19,4
2018-10-07,10,93,83.0,74,77,74.5,72,100,77.6,50,12,3.5,0,30.1,30.0,29.9,0.0,6
2018-11-07,11,96,84.9,77,78,75.3,71,96,74.8,44,12,4.8,0,30.0,29.9,29.9,0.0,2
2018-12-07,12,95,84.1,78,77,75.3,72,96,76.3,49,16,5.3,0,30.0,29.9,29.9,0.0,4
2018-07-13,13,93,84.8,76,78,74.7,71,100,73.6,50,10,4.6,0,30.0,29.9,29.9,0.0,4
2018-07-14,14,93,84.9,77,78,75.7,73,96,75.2,52,13,5.4,0,30.0,29.9,29.9,0.0,5
2018-07-15,15,94,86.4,77,79,75.8,73,100,72.2,52,9,5.0,0,29.9,29.9,29.8,0.02,6
2018-07-16,16,96,86.6,76,78,75.1,70,100,71.0,46,8,4.9,0,30.0,29.9,29.9,0.0,0
2018-07-17,17,96,85.6,78,78,75.2,71,96,73.6,44,10,6.3,3,30.0,29.9,29.9,0.0,1
2018-07-18,18,96,87.5,79,78,75.8,72,94,70.1,46,12,6.5,0,29.9,29.9,29.8,0.0,2
2018-07-19,19,98,87.0,80,78,75.8,70,94,71.9,40,12,7.3,3,29.8,29.8,29.8,0.0,3
2018-07-20,20,98,87.8,80,79,75.1,70,94,69.2,40,13,7.6,3,29.9,29.8,29.8,0.0,4
2018-07-21,21,98,88.0,81,79,76.0,71,94,70.0,42,10,6.5,3,29.9,29.9,29.8,0.0,5
2018-07-22,22,98,87.5,80,79,74.6,66,94,69.2,35,12,8.2,6,29.9,29.8,29.7,0.0,6
2018-07-23,23,100,88.7,80,79,73.6,68,91,64.2,35,12,7.2,3,29.8,29.8,29.7,0.0,0
2018-07-24,24,95,86.4,79,80,73.4,69,91,66.6,43,14,7.2,0,29.9,29.8,29.8,0.0,1
2018-07-25,25,96,85.2,75,73,69.6,65,91,62.8,36,14,4.6,0,29.9,29.9,29.8,0.0,2
2018-07-26,26,100,87.1,75,72,69.1,65,87,57.7,34,15,5.8,0,29.9,29.9,29.8,0.0,3
2018-07-27,27,99,87.3,76,72,69.5,66,85,58.1,35,12,4.8,0,29.9,29.9,29.9,0.0,4
2018-07-28,28,97,87.2,78,77,73.8,69,94,66.7,40,13,5.5,0,29.9,29.9,29.8,0.0,5
2018-07-29,29,98,88.2,80,79,74.3,69,94,66.2,39,14,5.7,0,29.9,29.9,29.8,0.0,6
2018-07-30,30,97,87.7,80,78,75.3,69,91,68.4,40,15,6.3,3,29.9,29.8,29.8,0.0,0
2018-07-31,31,87,79.4,73,80,75.8,72,100,89.1,72,36,7.0,0,29.9,29.9,29.8,0.0,1
2018-01-08,1,94,82.5,72,75,69.0,63,100,68.5,38,12,4.8,0,29.9,29.8,29.8,1.56,0
2018-02-08,2,95,83.2,72,72,68.2,61,93,64.2,33,8,3.3,0,29.9,29.9,29.8,0.0,3
2018-03-08,3,94,83.8,74,74,70.5,64,94,67.4,37,14,5.8,0,29.9,29.9,29.8,0.0,3
2018-04-08,4,90,81.3,75,80,75.3,70,100,82.9,61,18,6.9,0,29.9,29.9,29.9,0.0,6
2018-05-08,5,91,82.7,74,77,74.9,72,100,78.8,53,16,7.6,0,30.0,30.0,29.9,0.04,1
2018-06-08,6,89,82.0,76,79,76.8,75,100,84.9,63,14,6.1,0,30.0,29.9,29.9,0.04,4
2018-07-08,7,93,82.3,76,79,76.0,71,100,82.9,49,17,4.9,0,30.0,29.9,29.8,0.47,6
2018-08-08,8,96,82.6,77,77,74.8,72,96,78.8,46,17,5.9,0,29.9,29.9,29.8,0.0,2
2018-09-08,9,94,82.3,75,79,76.2,73,100,83.6,51,23,4.5,0,29.9,29.9,29.8,0.0,5
2018-10-08,10,96,82.2,75,79,75.3,70,100,82.3,46,16,6.6,0,29.9,29.9,29.8,0.01,0
2018-11-08,11,91,80.3,75,79,77.0,74,100,90.1,63,22,5.7,0,29.9,29.9,29.9,0.0,3
2018-12-08,12,92,83.0,76,79,76.1,73,100,80.8,59,13,5.7,0,29.9,29.9,29.9,0.09,5
2018-08-13,13,94,84.9,77,79,75.4,72,100,75.1,49,15,7.2,0,29.9,29.9,29.8,0.0,0
2018-08-14,14,95,84.4,75,78,75.1,72,100,75.4,47,15,9.1,3,29.9,29.9,29.8,0.0,1
2018-08-15,15,94,85.0,77,78,76.5,74,100,77.2,52,17,7.1,0,29.9,29.9,29.8,0.0,2
2018-08-16,16,97,85.9,77,79,76.9,71,100,75.8,47,17,6.4,0,30.0,29.9,29.9,0.0,3
2018-08-17,17,97,86.4,77,79,76.5,73,100,74.0,46,18,6.8,0,30.0,29.9,29.9,0.0,4
2018-08-18,18,96,86.6,79,78,76.5,73,94,73.3,47,16,6.3,0,29.9,29.9,29.8,0.0,5
2018-08-19,19,97,87.2,80,78,75.8,70,94,71.1,44,13,7.0,0,29.8,29.8,29.7,0.0,6
2018-08-20,20,96,86.8,81,78,76.5,75,91,73.0,51,17,7.3,0,29.9,29.9,29.8,0.0,0
2018-08-21,21,98,85.2,77,80,76.8,73,100,78.4,44,17,7.4,0,30.0,29.9,29.9,0.0,1
2018-08-22,22,98,87.1,77,79,75.0,72,94,69.4,44,13,6.3,0,30.0,30.0,29.9,0.05,2
2018-08-23,23,95,85.8,78,78,75.4,72,97,72.6,47,14,5.8,0,30.0,29.9,29.8,0.0,3
2018-08-24,24,95,85.7,77,77,74.6,72,96,70.8,49,15,5.7,0,29.9,29.8,29.8,0.0,4
2018-08-25,25,96,87.5,78,77,76.1,75,93,69.8,52,18,7.7,0,29.9,29.9,29.9,0.0,5
2018-08-26,26,93,84.7,77,79,76.5,74,100,78.1,54,17,5.9,0,29.9,29.9,29.9,0.0,6
2018-08-27,27,92,84.6,77,78,76.8,75,97,78.5,58,15,7.7,0,29.9,29.9,29.8,0.0,0
2018-08-28,28,95,84.7,77,78,77.0,72,100,78.6,54,17,7.5,0,29.9,29.9,29.8,0.0,1
2018-08-29,29,87,80.1,74,79,76.0,73,100,87.5,72,23,6.8,0,30.0,29.9,29.9,0.0,2
2018-08-30,30,92,82.7,73,78,74.6,73,100,78.4,54,18,7.0,0,29.9,29.9,29.8,0.01,3
2018-08-31,31,95,84.3,75,77,75.1,73,100,76.0,49,14,5.9,0,29.9,29.8,29.8,0.0,4
2018-01-09,1,90,81.5,77,78,76.8,75,100,86.1,63,16,7.2,0,29.8,29.8,29.7,0.0,1
2018-02-09,2,84,78.1,76,78,77.0,75,100,96.4,79,13,6.8,0,29.8,29.8,29.7,0.19,4
2018-03-09,3,78,76.6,75,78,76.4,75,100,99.2,96,14,8.0,5,29.9,29.8,29.8,0.67,4
2018-04-09,4,87,79.6,76,79,77.0,76,100,92.4,72,17,9.2,5,29.9,29.9,29.8,0.33,0
2018-05-09,5,91,82.7,76,77,75.9,73,100,81.3,57,14,6.2,0,29.9,29.9,29.8,0.26,2
2018-06-09,6,92,83.1,76,78,75.7,72,100,79.8,52,13,4.3,0,29.9,29.9,29.8,0.0,5
2018-07-09,7,90,82.3,76,80,76.3,73,100,82.7,61,23,5.3,0,29.9,29.9,29.8,0.0,0
2018-08-09,8,92,81.0,75,78,75.4,71,100,85.3,50,12,4.0,0,29.8,29.8,29.7,1.33,3
2018-09-09,9,89,77.9,74,78,75.0,73,100,91.8,63,12,3.6,0,29.8,29.7,29.7,0.04,6
2018-10-09,10,80,75.9,74,77,75.0,73,100,96.9,87,15,5.5,0,29.8,29.8,29.8,0.01,1
2018-11-09,11,79,75.6,73,76,74.6,73,100,97.0,84,14,7.6,0,29.9,29.8,29.8,0.48,4
2018-12-09,12,85,79.1,75,77,75.5,74,100,89.0,69,16,9.0,3,29.9,29.9,29.8,0.03,6
2018-09-13,13,85,79.0,75,77,75.4,74,100,88.9,72,23,10.4,0,29.9,29.8,29.8,0.46,3
2018-09-14,14,78,76.2,75,77,75.4,75,100,97.4,90,14,8.5,5,29.9,29.8,29.8,0.56,4
2018-09-15,15,91,80.6,74,78,75.4,71,100,85.8,57,15,8.0,0,29.9,29.8,29.8,0.66,5
2018-09-16,16,94,83.2,73,79,75.9,73,100,80.7,52,6,2.4,0,29.9,29.8,29.8,0.0,6
2018-09-17,17,95,84.3,77,78,75.0,73,94,75.0,49,7,3.8,0,29.9,29.8,29.8,0.0,0
2018-09-18,18,95,85.9,78,78,75.6,73,93,72.5,50,8,4.1,0,29.9,29.8,29.8,0.0,1
2018-09-19,19,93,84.4,77,77,75.6,74,96,76.2,54,12,4.7,0,29.9,29.8,29.8,0.0,2
2018-09-20,20,88,79.7,75,80,76.6,70,100,90.7,69,25,7.2,0,29.9,29.8,29.8,0.0,3
2018-09-21,21,87,79.9,74,81,78.3,73,100,95.2,77,29,7.3,0,29.9,29.8,29.8,0.69,4
2018-09-22,22,85,78.5,74,81,77.6,73,100,97.0,82,21,5.3,0,29.8,29.8,29.8,0.41,5
2018-09-23,23,83,76.0,71,78,71.7,69,100,87.5,67,13,5.6,0,29.8,29.8,29.7,1.22,6
2018-09-24,24,89,79.3,71,75,71.8,70,100,79.5,55,10,4.5,0,29.8,29.8,29.7,0.0,0
2018-09-25,25,89,80.4,73,78,75.7,73,100,86.4,65,13,5.5,0,29.9,29.8,29.8,0.0,1
2018-09-26,26,87,78.8,74,78,76.0,74,100,91.4,69,12,4.1,0,29.9,29.9,29.8,0.17,2
2018-09-27,27,80,73.9,70,75,70.2,68,100,88.8,74,12,6.9,0,29.9,29.9,29.8,0.24,3
2018-09-28,28,81,74.8,69,76,72.4,68,100,92.3,79,12,7.1,3,30.0,29.9,29.9,0.0,4
2018-09-29,29,78,75.0,72,76,74.2,72,100,97.5,87,22,8.0,0,30.0,30.0,29.9,0.0,5
2018-09-30,30,84,76.4,72,75,74.0,72,100,92.6,74,13,7.1,0,30.0,30.0,29.9,0.83,6
2018-01-10,1,84,76.1,72,77,73.8,72,100,93.1,74,15,7.5,5,30.1,30.0,29.9,0.0,2
2018-02-10,2,89,78.3,72,79,75.1,72,100,90.8,67,13,5.1,0,30.0,30.0,29.9,0.9,5
2018-03-10,3,89,80.7,75,79,77.0,75,100,89.5,70,12,3.7,0,29.9,29.9,29.8,0.0,5
2018-04-10,4,90,80.8,74,79,75.2,73,100,84.8,57,10,3.6,0,29.9,29.9,29.8,0.03,1
2018-05-10,5,89,80.1,75,80,76.2,75,100,88.9,65,16,6.7,0,29.9,29.9,29.8,0.0,3
2018-06-10,6,90,81.8,74,78,75.3,73,100,82.3,57,15,6.5,0,29.9,29.8,29.8,0.0,6
2018-07-10,7,89,80.8,75,79,76.3,73,100,87.0,65,23,9.5,0,29.9,29.8,29.8,0.0,1
2018-08-10,8,86,79.3,73,79,75.2,73,100,88.0,67,20,9.7,0,29.8,29.7,29.7,0.02,4
2018-09-10,9,88,78.8,72,79,75.5,71,100,90.5,67,21,10.7,0,29.7,29.6,29.5,0.34,0
2018-10-10,10,85,75.3,69,72,69.9,66,100,84.7,60,14,6.7,0,29.8,29.7,29.6,0.1,2
2018-11-10,11,81,71.3,63,66,60.5,56,97,71.1,47,16,7.2,3,30.0,29.9,29.8,0.0,5
2018-12-10,12,83,71.9,61,71,65.0,58,97,80.1,60,14,8.2,3,29.9,29.8,29.8,0.0,0
2018-10-13,13,89,79.8,70,75,72.3,70,100,79.9,53,20,10.1,0,29.8,29.7,29.6,0.0,5
2018-10-14,14,91,82.0,75,76,74.2,71,100,78.6,53,15,8.5,3,29.8,29.7,29.7,0.0,6
2018-10-15,15,77,64.5,55,76,63.7,54,100,97.3,93,21,11.6,3,30.0,29.9,29.8,0.0,0
2018-10-16,16,60,58.3,57,59,57.5,55,100,97.2,90,16,11.3,7,30.0,30.0,29.9,0.97,1
2018-10-17,17,64,59.7,56,61,58.1,55,100,94.7,86,15,10.8,7,30.1,30.1,30.0,0.0,2
2018-10-18,18,73,63.2,56,64,58.8,53,100,86.0,70,14,10.1,7,30.2,30.1,30.1,1.02,3
2018-10-19,19,81,72.7,64,75,69.0,60,100,88.4,74,12,7.3,3,30.1,30.0,29.9,0.0,4
2018-10-20,20,72,67.3,64,68,66.1,62,100,95.8,87,17,9.2,0,30.1,30.0,29.9,0.55,5
2018-10-21,21,72,64.5,59,61,53.5,48,93,69.8,44,14,9.5,5,30.1,30.1,30.1,0.03,6
2018-10-22,22,65,58.8,52,55,51.4,46,87,76.5,63,10,6.4,3,30.1,30.0,30.0,0.0,0
2018-10-23,23,64,59.0,54,58,55.0,52,97,86.8,75,13,8.9,6,30.1,30.0,30.0,0.02,1
2018-10-24,24,69,64.9,62,67,63.3,58,100,94.6,84,14,9.7,0,30.0,29.9,29.8,0.38,2
2018-10-25,25,67,64.1,59,65,61.0,57,100,90.4,73,14,7.8,3,29.8,29.8,29.7,0.4,3
2018-10-26,26,74,63.0,54,59,57.0,54,100,82.8,59,13,5.3,0,29.9,29.8,29.8,0.0,4
2018-10-27,27,82,67.4,54,62,58.1,54,100,76.0,42,12,4.1,0,30.0,29.9,29.9,0.0,5
2018-10-28,28,85,71.6,60,68,63.3,58,100,77.9,41,10,6.0,0,30.1,30.0,30.0,0.0,6
2018-10-29,29,85,71.7,60,70,62.9,58,100,77.5,44,13,4.3,0,30.1,30.0,29.9,0.0,0
2018-10-30,30,83,74.8,65,70,67.1,65,100,78.8,54,15,8.8,5,29.9,29.9,29.8,0.0,1
2018-10-31,31,76,70.5,64,75,69.3,64,100,96.0,82,29,10.2,0,29.8,29.7,29.6,0.0,2
2018-01-11,1,68,60.9,55,64,53.5,47,100,78.6,49,17,9.7,0,29.9,29.8,29.6,2.26,3
2018-02-11,2,72,59.5,48,50,47.7,44,100,68.6,37,9,4.5,0,30.0,29.9,29.9,0.0,6
2018-03-11,3,77,66.7,51,64,55.9,48,96,69.4,50,18,8.9,0,29.9,29.9,29.8,0.0,6
2018-04-11,4,73,65.9,60,67,61.8,58,100,87.5,64,15,7.3,0,30.0,29.9,29.8,0.0,2
2018-05-11,5,84,73.1,61,76,69.5,61,100,89.5,67,16,6.7,3,29.8,29.7,29.6,0.71,4
2018-06-11,6,86,78.7,74,77,75.5,73,100,90.4,65,10,4.5,0,29.8,29.8,29.7,0.03,0
2018-07-11,7,89,78.3,71,77,74.7,69,100,89.5,61,15,4.7,0,29.8,29.8,29.7,0.0,2
2018-08-11,8,70,66.5,64,70,65.8,64,100,97.3,90,10,7.9,6,29.9,29.9,29.8,0.0,5
2018-09-11,9,64,55.6,49,64,53.1,44,100,91.5,77,21,13.8,6,30.2,30.1,29.9,0.13,1
2018-10-11,10,50,48.3,47,44,41.1,36,86,76.5,63,14,8.6,3,30.3,30.2,30.1,0.03,3
2018-11-11,11,57,52.0,46,54,49.2,44,100,90.5,77,13,9.1,3,30.1,30.0,29.9,0.0,6
2018-12-11,12,54,50.9,43,54,49.4,38,100,94.8,82,24,13.3,7,30.2,29.9,29.8,0.13,1
2018-11-13,13,42,38.8,34,37,31.3,29,83,74.6,67,21,14.8,5,30.4,30.3,30.2,0.06,1
2018-11-14,14,53,40.5,31,30,26.0,19,89,60.8,26,14,7.7,0,30.4,30.3,30.2,0.0,2
2018-11-15,15,60,45.4,31,40,32.8,26,96,66.4,32,6,2.2,0,30.3,30.2,30.1,0.0,3
2018-11-16,16,69,53.3,38,46,42.2,38,100,71.1,33,9,3.3,0,30.1,30.1,30.0,0.0,4
2018-11-17,17,72,59.2,45,56,52.7,45,100,81.5,51,14,6.0,0,30.1,30.0,30.0,0.0,5
2018-11-18,18,67,57.1,50,60,55.8,50,100,95.8,79,14,8.5,0,30.1,30.0,30.0,0.0,6
2018-11-19,19,51,49.1,46,50,47.9,45,100,95.7,89,14,9.2,5,30.1,30.1,30.0,0.3,0
2018-11-20,20,62,51.7,44,46,43.1,41,93,74.6,48,17,8.0,0,30.2,30.2,30.1,0.01,1
2018-11-21,21,61,51.3,42,53,45.6,41,100,82.8,50,9,4.4,0,30.3,30.2,30.1,0.0,2
2018-11-22,22,66,55.0,49,51,48.3,44,100,80.8,47,10,4.3,0,30.2,30.1,30.0,0.18,3
2018-11-23,23,78,62.0,51,67,58.2,50,100,88.0,66,12,4.4,0,30.0,29.8,29.7,0.0,4
2018-11-24,24,76,60.0,48,64,54.4,48,100,85.6,38,10,2.9,0,29.8,29.7,29.6,0.01,5
2018-11-25,25,75,66.2,51,67,55.5,34,100,72.4,36,21,11.2,0,30.0,29.8,29.6,0.0,6
2018-11-26,26,58,48.3,42,34,32.1,29,70,55.0,33,18,10.2,0,30.2,30.1,30.1,0.0,0
2018-11-27,27,62,48.0,35,41,34.7,29,96,64.6,29,7,3.0,0,30.2,30.1,30.0,0.0,1
2018-11-28,28,69,58.8,42,61,52.3,41,100,80.6,63,14,5.4,0,30.0,29.9,29.8,0.0,2
2018-11-29,29,76,70.0,67,71,67.3,62,100,91.6,74,14,8.0,3,29.8,29.8,29.7,0.0,3
2018-11-30,30,79,72.7,69,73,70.2,69,100,92.3,72,18,9.6,3,29.8,29.7,29.5,0.16,4
2018-01-12,1,79,70.7,55,72,55.5,39,93,64.3,24,13,6.6,0,29.6,29.6,29.5,0.01,4
2018-02-12,2,78,62.9,50,50,45.8,40,93,58.4,25,10,5.6,0,29.8,29.7,29.6,0.0,0
2018-03-12,3,67,56.5,48,46,40.9,38,77,57.8,37,16,10.1,6,30.1,30.0,29.8,0.0,0
2018-04-12,4,61,49.8,41,39,37.5,36,86,64.5,41,12,7.8,3,30.3,30.2,30.1,0.0,3
2018-05-12,5,59,47.8,39,41,35.3,30,89,65.5,33,9,4.7,0,30.4,30.3,30.2,0.0,5
2018-06-12,6,62,56.0,44,61,53.5,42,100,91.2,83,12,7.1,0,30.2,30.1,30.1,0.0,1
2018-07-12,7,75,63.3,54,69,62.4,54,100,96.9,76,21,9.4,0,30.1,30.0,29.9,0.03,3
2018-08-12,8,55,48.3,44,55,46.9,42,100,95.2,86,15,12.1,8,30.1,29.9,29.8,4.61,6
2018-09-12,9,48,45.2,43,42,41.4,40,93,86.5,80,16,9.6,3,30.2,30.2,30.1,0.09,2
2018-10-12,10,59,46.5,39,40,36.5,31,97,72.2,36,8,4.3,0,30.3,30.3,30.2,0.0,4
2018-11-12,11,63,48.7,35,48,40.7,35,100,77.9,38,13,5.1,0,30.3,30.2,30.1,0.0,0
2018-12-12,12,69,62.8,50,60,56.0,48,93,79.2,68,16,8.6,0,30.1,29.9,29.8,0.0,2
2018-12-13,13,73,65.5,49,67,58.7,39,100,80.1,52,16,10.0,3,29.7,29.6,29.6,0.68,3
2018-12-14,14,51,47.7,45,45,43.1,40,97,84.6,71,18,12.7,6,29.9,29.8,29.7,0.01,4
2018-12-15,15,65,53.6,47,46,39.6,35,89,61.6,37,15,8.3,3,30.1,30.0,30.0,0.0,5
2018-12-16,16,66,52.7,40,50,44.7,36,96,75.7,54,6,1.6,0,30.2,30.2,30.1,0.0,6
2018-12-17,17,70,57.0,48,54,50.1,43,100,81.2,38,7,2.7,0,30.2,30.1,30.1,0.0,0
2018-12-18,18,61,54.5,47,57,53.0,47,100,95.2,83,10,4.5,0,30.1,30.0,29.9,0.0,1
2018-12-19,19,58,54.8,50,56,54.2,50,100,97.7,87,9,5.3,0,29.8,29.7,29.6,0.08,2
2018-12-20,20,64,56.8,53,55,44.4,31,100,69.1,33,26,12.4,0,29.9,29.7,29.7,0.07,3
2018-12-21,21,64,52.6,45,39,32.7,28,68,48.6,27,13,7.8,0,30.0,29.9,29.8,0.0,4
2018-12-22,22,76,62.4,42,63,52.7,37,93,72.3,45,16,8.4,3,29.9,29.9,29.8,0.0,5
2018-12-23,23,69,60.3,49,62,50.9,41,100,75.3,36,15,7.7,3,30.2,30.1,29.9,0.0,6
2018-12-24,24,64,56.8,46,60,50.4,40,100,79.9,56,13,7.6,0,30.2,30.1,30.0,0.0,0
2018-12-25,25,71,63.6,60,64,61.9,60,100,94.6,75,16,6.5,0,30.0,30.0,30.0,0.0,1
